txHash,block,timestamp,from,to,selector,status,conditional_bucket,conditional_fields_inferred,confidence
0xd68a63208f698da529af6506b64001ac58cb6ab6003424b682c4c4d301894694,433500386,1771444364,0x26872a10e8f9a825df6e27919a7fc1cb606cf386,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,revert,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0xae887591d0b76c9f000f52fd348cb481f2a927fbd0c960764cafd289a492c737,433500386,1771444364,0x8b5c3b47badc3133fb8c08ad4cdc3b9de3818cac,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,revert,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0xf63760a0718dfb3032bf3e5377ec0a018212f74a9c6725395d6b635c3979d401,433500386,1771444364,0xff53f806e3df1b22e0a2ced8af230e66c97df36d,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,revert,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0x3a0355ae7dce1fcec898872c39055006e8d4d6cb38846a964c8baafd049b7f13,433500386,1771444364,0xad2215c56ce6a60866269d585fd7d18ba54c6aa9,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,revert,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0x81a06354f633fe7152ea0ede1eb03187d09dd7b7d63fb18b8f880074cb7f427e,433500386,1771444364,0x0e6e8a004c836489585075f52dd952263d335dcf,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,revert,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0x473cdc9c0aaad3daa3123c9884dc8f211f78de052b822cb14c8d0f3c2968b453,433500386,1771444364,0x84e6c358cbdacbe6aa44b8d8fbd1309a50d2702a,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,revert,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0x7e0af3045fcae735212c62ba1942d3cf8de63196d27276a01341ee5d3ad2fb92,433500386,1771444364,0x4a29e62b457e6c95de8b597c901269e3f704200d,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,revert,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0x03a0229c5f349086dfb77d4d521ce9211485d278ca77444cd33a6c6926d287aa,433500386,1771444364,0x7b3dd65a37d2cb6bb5e7a3ae1cd88ce5b114f166,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,revert,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0xdccc732a31bdf2675fedf861c6996b1450383381b90d6b1a9750d41f41f28d47,433500386,1771444364,0x7423532b501190a320addf33c14bbb1be1695e70,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb42ebb63,revert,PackedUniV3Swap_AlternateSideOrExactOutput,packed order variant: marketId + amount field + limit/side field + flag,0.66
0x6e0531b15a22115a7126254752d9857f543e43c189e20cf2e968a4325d3cbc85,433500386,1771444364,0x1d85eafb591c7c0438f740a66fd8868cba7fa8dc,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0x6bfd6286,success,PackedUniV3Swap_WithExtraLimitParam,packed order: marketId + maxAmountIn + minAmountOut (word1 low4) + price/limit field,0.68
0x33c59a0aab3c423107adba10a2f3259a48c558e41ec49b752df58c085b1ac7ea,433500386,1771444364,0x55224f1823ee5d97d34ccec66c455981377d5842,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0x6bfd6286,success,PackedUniV3Swap_WithExtraLimitParam,packed order: marketId + maxAmountIn + minAmountOut (word1 low4) + price/limit field,0.68
0x10029afda3bd827155d3ca8f84ca78201d4ddfc8e45809ef852253968b66a8c6,433500386,1771444364,0x7a668338c5afff75b71388788b9bb10ea842caa2,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,success,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0xbf0e866cbe993db6b4b69ba67079bed7f0ccaf614aece960d3a8275340dcff59,433500386,1771444364,0x3bfae26d4b76980ab9c7ec711909d7a0632893e6,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,success,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0xe82c66f2b037b874f9b0c72f8b7b4e33be8571fcdc09e5d9a2ee859dac0eab88,433500386,1771444364,0xb2bef54bd73d604c6efeb9b3fcb4c4d8c47da3de,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0x6bfd6286,revert,PackedUniV3Swap_WithExtraLimitParam,packed order: marketId + maxAmountIn + minAmountOut (word1 low4) + price/limit field,0.68
0xd62ecdff67d37167d91cd351b248405caef61a42a3d14b22e0fa2ff646d26838,433500386,1771444364,0x02c3792257cc12017f25210e658b816d5a2f9de9,0x79d252a8dfae2ca79ba98dc963aa025109e136f6,0x01000000,success,Unknown,unknown,
0x52613d8c89bd28ba5184e19a024506a1f028a9496c672a89a8eabd4f380c31eb,433500386,1771444364,0xa02828a41f16dea8cde162228c6882ade4df5fdc,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,success,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0x96a86a88959228af50b80ae86e38957b86047355bcaa72f4a62cd4dfa04eab0c,433500386,1771444364,0x975227fccc2e9622c337b154fbca1f610f8b980b,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0x6bfd6286,revert,PackedUniV3Swap_WithExtraLimitParam,packed order: marketId + maxAmountIn + minAmountOut (word1 low4) + price/limit field,0.68
0xabe75b2c7a5a2e79dab327b78b588fc8e4e0559cd893dca7d3efba97edb68554,433500386,1771444364,0xc7d62e8dfd78d2270382414d6c7323f6c54542c6,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,success,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0xc0b4eeaaeaeafc2a34598a7e419705b8fdf56a05eeff00b12af7f6faf4c897f5,433500386,1771444364,0x33f714f4cb50ff8bfd42bbbca5996934c2a8e438,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xa28dd96e,revert,Unknown,unknown,
0xf2ab2c19b23e6fc81fd7d9d7bc445dedf1b55c12eac0c96dd43eaaff31e2de94,433500386,1771444364,0x2515051846249d74238d2e5b2d2d33f888d0790e,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,success,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0x997b3d9093d1ece9fca929545010adb93a22e9049a1e41e1d3b67883120e21c2,433500386,1771444364,0x6c8a60974aa58dc47f37c8046d69fe97598ecea5,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0x6bfd6286,revert,PackedUniV3Swap_WithExtraLimitParam,packed order: marketId + maxAmountIn + minAmountOut (word1 low4) + price/limit field,0.68
0x85035fe9c69de35f369a9b6935c6ed550b077535bf5566d4319344ac738d3143,433500387,1771444365,0x000fbd1e05e3b6a2465b25e5a1e682ceeda45934,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,revert,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0x7584b0fe412b8f0198aff6bd1284d44a3051e40ef23cf7b249d0d4ea3abdb938,433500387,1771444365,0x05b7a0d2d5aacfaacbc3f71fd1834d28e7d9bdb0,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,revert,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0x6bc80cfcb500623c3f05534101fdd307af1314245d5c55979e6203e368fbd146,433500387,1771444365,0x7d0afd9027355382722438e2444d5507dd147f23,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0x6bfd6286,revert,PackedUniV3Swap_WithExtraLimitParam,packed order: marketId + maxAmountIn + minAmountOut (word1 low4) + price/limit field,0.68
0x7ec9da47c03d0bd6436f037ee912ca2eb2f87ef6607be4e52ab893e7712a9491,433500387,1771444365,0x09d2571af5035154f1666e110877179ec407a17f,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,success,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0x2620bcbe178582fa2805e4151cc7dc07adb45920c149524f7de79b98bc9151bb,433500387,1771444365,0xf421f1a345d28d2426fb63f32e9ab774e1923385,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,success,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0xc322f6eaf228c3a12d5a0a934494ca8313769bfe864937deb1524b26b2104bd6,433500387,1771444365,0xe14793912e19c568160decc948a0de25601ba4f2,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,success,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0xe0b5988b9c1081e551756964508b174d451b45e2e77aaaf0da0ce1a88ca92581,433500387,1771444365,0x92fe7df3f12edb71a232783eef3555216e8ac515,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xa28dd96e,revert,Unknown,unknown,
0x5cf15510c65023133caf2288f1012fddd8215f779e70bba103436688936f3234,433500387,1771444365,0xc7f5b85b7f8d60011440fd9749bc8429d16b1cf2,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0x6bfd6286,revert,PackedUniV3Swap_WithExtraLimitParam,packed order: marketId + maxAmountIn + minAmountOut (word1 low4) + price/limit field,0.68
0xa49164504c7d07a3dec6e87afe458582ab4b6231e029a6344934f119ae37f9a2,433500387,1771444365,0x81a043be7feba403d895a422e306df1b91028f45,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xa28dd96e,revert,Unknown,unknown,
0xe2f5eabc44c1d7fc8e148f4fb299930976a1cbbad69775122929977695ea61ce,433500387,1771444365,0x934150d353f5e53cb6e9178456067b545a443a5d,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,success,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0xb08c9895d0fb62a4595f507095f256d9af70cf527f3787edfddca2ffc845bfa6,433500387,1771444365,0xfd0ccf8dd9c88787305d8048969d7b7000391304,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,revert,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0xb4a3e0759fd6e1ed630206ec646b9433220a85ef75fa815fae252c62b73b1067,433500387,1771444365,0x256831b99d2a13148f2d145a44589232a277ee4b,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,success,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0x3257b2613bd7267d16bbe9600f18c502c9c55d120118bbd04f4a0beaeb0bcfff,433500387,1771444365,0x0587a02effe763c8b8e686cac7ac0dab20a36d35,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0x6bfd6286,revert,PackedUniV3Swap_WithExtraLimitParam,packed order: marketId + maxAmountIn + minAmountOut (word1 low4) + price/limit field,0.68
0x0ba316724d21fb8bc1779a298360ecfc79eb4b1a7c7d971e95bffef1561c26b3,433500387,1771444365,0x0583bdf7483ad0685b768de7c6a929961af61de5,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,success,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0x4b9de0e407539df2a8aace8ddb00a52dbfeec7922eaff32477c5393706a63be8,433500387,1771444365,0xcc50f79e1cb0b1c95ded9e7b71843db92cb6b0e1,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,revert,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0x082c3ff1a91a19fcf0cb31ca640ad1d324c0a3dfc5a2ae41db602035f9bf547a,433500387,1771444365,0xdbbfdb6edb64fcb406f1ba1d2e40d1d984d137a9,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0x6bfd6286,revert,PackedUniV3Swap_WithExtraLimitParam,packed order: marketId + maxAmountIn + minAmountOut (word1 low4) + price/limit field,0.68
0xc8152854fbf1db3d0b1df343e517e9ec541115863ceeb1b8a7f302d21e915ef7,433500387,1771444365,0x06cf280c1b4d4873c830f2ee3d7ad3c0c2c0a795,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,revert,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0xf8e20ba78a5555702991b433c0e4d467c1d05a002f51e983cece67bc2e69100c,433500387,1771444365,0xaaeb8818a1bdeae9a9e3f35c0308f4e570f06a34,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,revert,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0xc0162a86e585c25b71d78ae962442a8077ae133e203f7dfd83703ff31884e173,433500387,1771444365,0xea767db0da257a5538d7f245524a480b410aa491,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0x6bfd6286,revert,PackedUniV3Swap_WithExtraLimitParam,packed order: marketId + maxAmountIn + minAmountOut (word1 low4) + price/limit field,0.68
0xc405fc266b91dba4f326ba16351671c237761041430c0e13814b6d6980934f33,433500387,1771444365,0x9d7ef3770bac34887adec0e96d2df331af4dd526,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,success,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0x643565b246a3520aaf407dc705be708c50a37c2b262cda0826a94a9c488085c5,433500387,1771444365,0x4656e7359e37e33333baa1f6d0c32d51f9ee22cc,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xa28dd96e,revert,Unknown,unknown,
0x1507b7d374ec9262ae1ffc1ca572d4fef7b2f9728d277edaf25be5f4aeb87058,433500387,1771444365,0x7bb4b1804b5d9083b321c85a3dba67dbd8f37266,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,success,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0x57f720f9f307e78486a565161576bfc15c5258f4da6307c9af3cc9f827ff8023,433500387,1771444365,0x4a703cdff740347489a820b31ec656a9bc5b1f99,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0x6bfd6286,revert,PackedUniV3Swap_WithExtraLimitParam,packed order: marketId + maxAmountIn + minAmountOut (word1 low4) + price/limit field,0.68
0xc28982b671f06de31eae76762a82ca3b9a399bc36a48f331ecb7136d7d1625f8,433500387,1771444365,0xaaefb6d064fa0ddd373955ae60f042d4eb4fed0a,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,revert,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0x5a85388aca0c5f94917a1515f30ed25cb69622aa9f42686dd4cfc6f933fa7fc4,433500387,1771444365,0xb5c3b8c5ffe99bbbef28f935145a96f6ccbc8492,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,revert,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0x8378f4c9468e7d944af04ed9cbafc8b09f6b27f5c2134f964646c8adf13aea05,433500387,1771444365,0x69f63b74597bb2b26d2ca90b30650deb9c5b3d5b,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0x6bfd6286,revert,PackedUniV3Swap_WithExtraLimitParam,packed order: marketId + maxAmountIn + minAmountOut (word1 low4) + price/limit field,0.68
0x5ea8e9cc5cd57e6526eb21a9c479f0185b17334a8376d7b01f98cfe52f28fcc2,433500387,1771444365,0x34c3b3d85eb5f8394447dd967ab17716b58a41b1,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,revert,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0x736a1aa288d86fba81982c330ef2dfbea09de944be51c9e2075731827a16257e,433500387,1771444365,0x0f25890c7f5cc6d29598ca6922293761c7f4afa3,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,success,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0xdf0efe4f58f562bcd7310df2ad6ec83de7c5a7d1a77d668eaab13bd076e20e53,433500387,1771444365,0xb4de4a4084cb1a130fcbc7d7d12dd2866928511c,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,success,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0x923a92e7192d0a1e398058a6249e8767b6611f6a1cfa349c9ff802cc2955cbd3,433500387,1771444365,0x04963005688b2853a88dce1c651690b62909b970,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,revert,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0x5e75f56fbe35e6b59106b20f13f1e3141a9c9d41790627e7ecd2fd12c34161a8,433500387,1771444365,0x92992d33b1273d6772cd1191091f92ad01734c61,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,revert,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0x7556a3846f778d81a1d7f890eb2d1fdf93e22fcc93372c97dff3f2d094fcf7ea,433500390,1771444365,0x13bc345dbfa3e0d165cff8741d55f285daf81698,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,success,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0x2602079debb126e1178befcaa800ddd17b1115531972f5313674446e848b30f1,433500390,1771444365,0x954cbe6534d6fce17c89c278d020d131a34cf475,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,success,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0xbf0140a1f9665bb8c762b6e5ec56c771ff5ed1658a036d7fafb12c29c5ab073b,433500391,1771444366,0x15b102f61d7681e1f6a2a55f2437a86b10f9a729,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,success,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0xed2dbb7fb19092e1433f15e1b33c8bcbfe001197cc7d9c21bef6302530e0e9d3,433500391,1771444366,0x6edd4e997132b466ebfe7ddc58373148e36f020e,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,success,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0x913f6aa0299cf0d93b6535ff5124ebfe567a76a073e7a5897f45ce3a5ea96c1e,433500391,1771444366,0x9394f7ec2f704e7a0fac2e877ee5dc16e3276c30,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,success,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0xb2d238dac393d8ee7dce9ba6f31ee6d9e3ad7a29b98fca10880a164b16227194,433500391,1771444366,0xd118aa7a1545886e3e47ff57cf3694263d42e1d8,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0x6bfd6286,success,PackedUniV3Swap_WithExtraLimitParam,packed order: marketId + maxAmountIn + minAmountOut (word1 low4) + price/limit field,0.68
0xe1b36fb71c30c96ce0049e4ca08d062a6a39172c82e4d12abb0a2fb353545d97,433500391,1771444366,0x9e6441c6d930f2e98bfb6cae6dc46729c862055f,0x96daa0b8a5499ea9323421ed0cda06b345caab73,0x000000e7,success,SinglePoolSwap_CustomExecutor,ABI-like 5-word executor: pool addr + direction + amount/limit params + token,0.55
0x0f5023d9476efed8c9e99e46f176ab2ddf551d9f426fb903ff82c66966454d3b,433500391,1771444366,0x1cfaab4e0129dc1098aa5f5c4523fdbff57c08a0,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,success,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0xdc41311b277879a8cefb70135a3b2e444d68a7df61b7ae4935fcb102d692c4c0,433500391,1771444366,0xe71bc05b7a23b2792ad9056967e27bb389f25643,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,success,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0xda383d539337268df1813aa9c2166e1468bf8e2e5c423520d974441a137ff4a1,433500391,1771444366,0x26872a10e8f9a825df6e27919a7fc1cb606cf386,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,success,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0x624522e0b4b8518b2425411fb214c4b6e5c5dfd900274597371475d57efae44c,433500391,1771444366,0xad2215c56ce6a60866269d585fd7d18ba54c6aa9,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,success,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0x20cb0d1dc208ea21e212d2c666a4db0d708aaef544e727c86466a1b8627f7d5e,433500391,1771444366,0x8b5c3b47badc3133fb8c08ad4cdc3b9de3818cac,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0x6bfd6286,revert,PackedUniV3Swap_WithExtraLimitParam,packed order: marketId + maxAmountIn + minAmountOut (word1 low4) + price/limit field,0.68
0xe0948a73aff3f52b44ee48782cf0f37074777386f7e7c1294061c98379dbdc3e,433500391,1771444366,0xff53f806e3df1b22e0a2ced8af230e66c97df36d,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,success,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0xcfd76f38ef2c58bc864a32e38a7b636c109d67112fe2abe64770b0fb1be0a781,433500391,1771444366,0x0e6e8a004c836489585075f52dd952263d335dcf,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0x6bfd6286,revert,PackedUniV3Swap_WithExtraLimitParam,packed order: marketId + maxAmountIn + minAmountOut (word1 low4) + price/limit field,0.68
0x58c3c9b883ae8197b0d49a5b1184bd5945c254700a3daed665a690914b618908,433500391,1771444366,0x84e6c358cbdacbe6aa44b8d8fbd1309a50d2702a,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,success,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0xed7a33fe3ad055e4f798aa76ca6ebb851d006507c0b51a60a7f8b4436fab79b9,433500391,1771444366,0x7b3dd65a37d2cb6bb5e7a3ae1cd88ce5b114f166,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,success,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0x132fa2d8720ecd2a2c23f212bd660ab5a4dbcb44c2a7f7d170deef7fb6b3e957,433500391,1771444366,0x4a29e62b457e6c95de8b597c901269e3f704200d,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0x6bfd6286,revert,PackedUniV3Swap_WithExtraLimitParam,packed order: marketId + maxAmountIn + minAmountOut (word1 low4) + price/limit field,0.68
0xe22c704c578c8ddf2c078acd4a99aed6c794f7c2fb1806e3d4d20b0ac10bb98f,433500391,1771444366,0x1d85eafb591c7c0438f740a66fd8868cba7fa8dc,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,success,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0x1c430a40a252ac4bfbe57f6178aec47a021976d38831c96b9fbb4fb0fee8c950,433500391,1771444366,0x7423532b501190a320addf33c14bbb1be1695e70,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,success,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0x874057ee9127890a429b3cddac555d641240ab3a4625867c1b7153cf5d755269,433500391,1771444366,0x55224f1823ee5d97d34ccec66c455981377d5842,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,revert,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0xcbef1971652b7ec2549cadca5b90b29730a37838e934176295440b32642fbf15,433500391,1771444366,0x7a668338c5afff75b71388788b9bb10ea842caa2,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0x6bfd6286,revert,PackedUniV3Swap_WithExtraLimitParam,packed order: marketId + maxAmountIn + minAmountOut (word1 low4) + price/limit field,0.68
0xef307adcfece5a30e1b173923652d3bcef44e96683a75d7da6937ebc1fa09375,433500391,1771444366,0x3bfae26d4b76980ab9c7ec711909d7a0632893e6,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,revert,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0x72045671799c923553297d5b1645e04742388c7a8594df24414f8d0495260eae,433500391,1771444366,0xb2bef54bd73d604c6efeb9b3fcb4c4d8c47da3de,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,revert,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
